"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AT1G61610",199.699025854983,6.50726000944427,0.750312077593859,8.67273792301478,4.21852120165894e-18,1.8303344974959e-16
"AT1G23340",107.104776780637,-2.22340136418946,0.634155167884032,-3.50608412071799,0.000454751473416605,0.00349725537889437
"AT1G26761",90.1764234943606,-0.501927701480075,0.625264035132185,-0.802745197673116,0.422122023248249,0.643141730708205
"AT1G06650",112.433889599235,0.0402312889660257,0.824230972444089,0.0488106978638864,0.961070156675434,0.9819960164111
"AT1G43790",600.214985095747,0.0696526243450369,0.319286288007373,0.218151004165354,0.827311458662032,0.922229264859584
"AT1G54840",0.143480284521135,-0.940048532387581,4.07595994214425,-0.230632426650652,0.817600373824588,NA
"AT1G22930",1799.62757025377,0.537801498228624,0.229750729832834,2.34080430830373,0.0192422499790843,0.0782338750897875
"AT1G32575",1.72710117168034,-0.921077763890183,3.84588766980618,-0.239496793190687,0.810720382785436,NA
"AT1G63150",5.97454611293979,-3.77388325537781,2.6017945467037,-1.45049241499836,0.146921252830602,0.336696950712305
"AT1G77310",16.9472617097195,-1.11377696210444,1.84118155023115,-0.604925115594718,0.545228754360699,0.743432765377209
"AT1G75330",313.635208809648,0.753562390955886,0.373454207091604,2.01781738335337,0.0436102837792426,0.145634801776288
"AT1G66580",1320.56310726172,1.14856847433198,0.218444363333373,5.25794512069476,1.45673974485227e-07,2.25852930041895e-06
"AT1G74050",790.195891259448,-0.482406463376582,0.293789090720119,-1.64201625796974,0.100586634811752,0.264321018706839
"AT1G72770",255.314186337288,1.10925388499138,0.591545070392629,1.87518067601363,0.0607678716801782,0.186485033308807
"AT1G74970",1081.4615761765,-0.628973900485994,0.325080723687431,-1.93482373655215,0.0530119292560764,0.168975524503744
"AT1G22110",0.317772629067766,0.344424596228976,4.04910570961717,0.0850618929041349,0.932212185523235,NA
"AT1G54470",15.051869315855,0.0334494805733586,2.2040141190178,0.0151766181009154,0.987891275567082,0.99404636139616
"AT1G32760",8.79818044474662,-3.73027259005919,2.27201235926029,-1.64183639884498,0.100623913489458,0.264321018706839
"AT1G19080",16.7934152025663,-2.19050834617335,1.7396607465085,-1.25915834484953,0.207973143893343,0.416806569664217
