"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AT1G16040",28.2011386376269,-5.16016431898563,1.49092783129258,-3.46104231920598,0.000538088217447217,0.00401597547655728
"AT1G08660",104.375821899119,-2.25105725277453,0.687161276876961,-3.27587908184411,0.00105333648268016,0.00708807674803526
"AT1G73590",142.881223387769,-1.51716586480005,0.572121239669674,-2.65182580125153,0.00800578339317526,0.0390793832100918
"AT1G15970",98.5982800386406,-2.30849524666393,0.659874537754493,-3.49838509380826,0.000468084738854362,0.00359029640065866
"AT1G68520",1240.97580514523,-2.9694895606623,0.377996426358269,-7.85586675850683,3.97016950228117e-15,1.31150940262856e-13
"AT1G11860",2018.61882479093,-1.51738410988302,0.266654936705047,-5.69044071950345,1.26711897654259e-08,2.23243325139959e-07
"AT1G55050",13.447403914783,-6.1187791457048,1.9763855836211,-3.09594402854026,0.00196187390385109,0.0121992886384922
"AT1G77110",71.6035055410086,-3.39074775058825,0.985429043274852,-3.44088473313093,0.000579815479417582,0.00427255665061321
"AT1G19920",564.902221702513,-1.45251622320413,0.326195941872368,-4.45289483022588,8.47202571215682e-06,0.000102191613050788
"AT1G34010",64.9055680368381,-3.44858541099632,1.08969689427414,-3.16471986762287,0.00155232327913055,0.0100057733313359
"AT1G16960",9.95582482365927,-6.81483406125436,2.53147315485831,-2.69204279262278,0.00710158325797663,0.0356243356875549
"AT1G74410",22.8825451422013,-4.4195898887233,1.69684923089478,-2.60458608122347,0.00919853110172598,0.0439082592983865
"AT1G49480",226.278364644276,-1.97668066271506,0.412089812332006,-4.79672295592332,1.61282422946063e-06,2.17562878656243e-05
"AT1G76800",167.53961655888,-3.74600522296241,0.749757707872814,-4.99628771218697,5.84444459312438e-07,8.39002490479633e-06
"AT1G75590",12.0474553619884,-7.09150355568855,2.36586832165539,-2.99742106979422,0.00272274354882642,0.0161366269040538
"AT1G53160",170.82144044092,-10.911378926422,1.30817957910783,-8.34088767374241,7.3734911613292e-17,2.8579651741312e-15
"AT1G16880",1839.52945526002,-1.81324008955427,0.214178219811618,-8.46603399332165,2.53890096630872e-17,1.03951902944499e-15
"AT1G28330",1205.40715412028,-1.68991943931255,0.291406494373826,-5.79918248885924,6.66389833750777e-09,1.21454247442853e-07
"AT1G43710",235.670703621284,-2.75513508332445,0.555490611723651,-4.95982294781805,7.0557457654859e-07,1.00053916781793e-05
"AT1G74940",177.676747185673,-1.95584295993297,0.560609545148426,-3.48877927045488,0.000485231654090939,0.00369258748283341
"AT1G66890",82.7576773543567,-3.5295222343343,1.03242176960774,-3.41868249802142,0.000629251045270815,0.00458465366465358
"AT1G11960",177.231904658578,-1.83033180293178,0.462228156730287,-3.95980161805633,7.50120502691852e-05,0.000722053079909011
"AT1G12280",124.448617918921,-1.7123823260711,0.626011126423694,-2.73538640735298,0.00623070870719927,0.0318045131024202
