"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AT1G42440",409.358152320311,1.11355988403639,0.35325305064259,3.15230082800632,0.00161989290419552,0.0103381529582797
"AT1G67920",108.63956371093,7.18544484797069,1.07198020282536,6.70296413033784,2.04233611870007e-11,4.94755924755092e-10
"AT1G67810",374.114783782616,4.28144592633453,0.642903947172235,6.65954213715152,2.7468194640977e-11,6.54508539519017e-10
"AT1G44608",9.4536134657368,6.79474813986445,2.38606975215266,2.84767372526909,0.0044040050006456,0.0240873801258265
"AT1G15130",668.76529629677,1.06180066902412,0.265547356776652,3.9985360122307,6.37354847278509e-05,0.000627001875139975
"AT1G09932",654.437987231459,8.46603899719628,1.14024840104085,7.42473218069696,1.13008343804896e-13,3.36862405259615e-12
"AT1G66400",32.194614638718,5.48278976895085,1.63875992591883,3.34569431570444,0.000820768265304592,0.00576242369606372
"AT1G20440",1474.16957361232,1.66271968871277,0.223962908588092,7.42408508263668,1.13562145563957e-13,3.36862405259615e-12
"AT1G01550",1277.36908877881,2.35069286418445,0.30229895207044,7.77605363195801,7.48219958354114e-15,2.4302518647323e-13
"AT1G03650",31.9839745878547,4.41396505722915,1.60564739500235,2.74902514148986,0.00597728012779377,0.0308631497895142
"AT1G17330",126.28784013704,2.7052872593676,0.554342573418362,4.88017227810125,1.05993209598885e-06,1.47075064584228e-05
"AT1G58225",21.0044594619751,7.94050939983899,1.90888759251243,4.15975745821045,3.18585723409692e-05,0.000336162866770226
"AT1G76680",1515.34596510566,2.38024657053328,0.228007323817457,10.4393426083055,1.63942054569505e-25,1.17673963613222e-23
"AT1G59940",14.3995974712191,7.3942284237205,2.69697926897259,2.74167047140014,0.00611276322217456,0.0313954111075291
"AT1G01680",34.6108214396754,7.70670332070301,1.6201164137742,4.75688244078064,1.96605584373361e-06,2.62773532769361e-05
"AT1G64160",13.2461627335643,7.28413134215924,2.64289301166745,2.75612039912412,0.00584914621437009,0.0303362498575805
"AT1G74250",644.047640630583,1.30821810501792,0.343036455894182,3.81364161895807,0.000136933998551157,0.0012229405031896
"AT1G22890",161.07452767393,1.83642786328578,0.603084640060475,3.04505825766285,0.00232635242779599,0.0140305114265621
"AT1G17070",135.82327207684,1.77188049506316,0.592191388797,2.99207406352637,0.00277089030434247,0.0163386980014677
"AT1G34300",170.239829578138,1.22041776779063,0.467893693582083,2.60832275478518,0.00909871187932239,0.0434674698984227
"AT1G03730",505.666604530154,3.75189542054367,0.31280917256398,11.9941988586549,3.81086487864758e-33,3.95649435793875e-31
"AT1G08290",60.810578129638,3.2992899927991,1.15619252103366,2.85358184971606,0.00432293902577287,0.0237782095514129
"AT1G31540",351.86440172974,1.49022222506293,0.335092155732868,4.44720116412071,8.69963610452267e-06,0.00010407342450966
"AT1G48850",1084.01687887221,1.72293371983205,0.316383655682044,5.44571025996219,5.15990705301639e-08,8.47449141419133e-07
"AT1G70440",69.4534623190401,6.52583114060892,1.13434876809521,5.75293183556506,8.7708857326929e-09,1.58366241148685e-07
"AT1G75335",37.031361650347,2.45349884045429,0.948606560651504,2.58642406897252,0.00969775348042219,0.0459142823576341
"AT1G02750",156.319121960706,2.25035103779311,0.616282801943116,3.6514908913535,0.000260722347702075,0.00219368991250342
"AT1G15385",29.3420231835484,8.4302635594356,1.71102859409699,4.92701500636506,8.34953445387803e-07,1.1754041964854e-05
"AT1G07690",14.662694501184,7.42059695849337,2.67302199688689,2.77610770399036,0.00550139807528807,0.0288935215986674
"AT1G61400",70.8423222408893,2.88655295814862,0.800358994143019,3.60657277455773,0.0003102678701471,0.0025514814668108
"AT1G03080",2456.19256227494,1.27513867997266,0.21254554959756,5.99936664111315,1.98088636070275e-09,3.85179709067751e-08
"AT1G05800",98.231674074639,10.169076611253,1.35673106250359,7.49527809327807,6.61579438533766e-14,2.01383395583001e-12
"AT1G61550",13.4666471561113,7.29897480300926,2.1934405501077,3.32763739717079,0.000875857866793702,0.0060694131555883
"AT1G04960",243.981528697192,2.57457541080105,0.577761621987979,4.456120505101,8.34561322271855e-06,0.000101086240160178
"AT1G32960",64.6935045760474,9.56564897662934,1.44347065507247,6.62683993125519,3.42949163139835e-11,8.03994530038308e-10
"AT1G28380",984.317124070367,3.64665040800263,0.309710079991989,11.7744001360788,5.28920106104658e-32,4.95990564014916e-30
"AT1G69730",199.362340191617,1.77076760749634,0.626836233537153,2.82492860615944,0.00472911519889607,0.0255768146664016
"AT1G66570",24.7163439393088,8.18136649232889,1.92462926138439,4.25087919864838,2.12932998097514e-05,0.000233583481309235
"AT1G35720",733.627275274137,1.27286276210994,0.310786860143301,4.09561318494298,4.21052452911314e-05,0.000433227747265179
"AT1G65540",670.365473468235,1.98429518396119,0.307104674315829,6.46129919182061,1.03807842744188e-10,2.33026562824211e-09
"AT1G56140",191.618794707044,2.33082220811653,0.544563887154716,4.28016301318621,1.867564708147e-05,0.000208808100253205
"AT1G69250",358.94138467007,1.36714382589606,0.330672910130597,4.13442947399626,3.55837502816951e-05,0.000371951825551916
"AT1G72280",126.419550240047,4.20976625656698,0.835785677471387,5.03689686248674,4.7313954990784e-07,6.96413504598527e-06
"AT1G70420",113.731690991149,3.59392958719173,0.982920728256173,3.65637785823056,0.000255804210458,0.0021585568644453
"AT1G69550",506.312747494433,1.26416653280322,0.30352757244162,4.16491497834639,3.11468614535224e-05,0.000330452285567115
"AT1G74100",3980.66185380844,2.65714760843528,0.250852489355286,10.5924705601463,3.22953804240778e-26,2.43851093228037e-24
"AT1G47720",114.878881041135,2.49890547034134,0.680852152642176,3.67026154010657,0.000242302420720946,0.00205356599718889
"AT1G30700",46.6839025475634,6.15629898356397,1.46784383660152,4.19411032022151,2.73944642526901e-05,0.000292778336700625
"AT1G45145",901.501381339817,5.90457843152631,0.522563171397855,11.2992624714282,1.32324619167724e-29,1.1482616952853e-27
"AT1G72940",288.410019051025,4.09234946612815,0.477610138171425,8.56838902498195,1.04942755764375e-17,4.45355607309546e-16
"AT1G27360",113.082000945086,3.37097941031337,0.599009381158019,5.62759034557441,1.82744454008813e-08,3.15274853295916e-07
"AT1G51680",4294.82899726346,1.12989676372879,0.171157119770287,6.60151774723273,4.06969536170422e-11,9.46448353317932e-10
"AT1G27910",166.199083265827,1.43526700960707,0.558648611218059,2.56917672537959,0.0101940455412258,0.0478741363301186
"AT1G57690",19.9958859779505,7.8767913420551,2.16209536340285,3.64312854806649,0.000269344238083086,0.00225934044787699
"AT1G78830",2618.84282034705,1.72280292164095,0.209955168382229,8.20557519453171,2.29489503494922e-16,8.60807724722242e-15
"AT1G05575",123.411873773674,10.5009362095864,1.33275590346555,7.87911438417266,3.29709567143628e-15,1.0953893847846e-13
"AT1G61810",32.5341120327235,4.74056208624685,1.51795809618497,3.12298613391313,0.00179026182023256,0.011289134731922
"AT1G80590",14.9109871500632,7.45219582355399,2.54873067498374,2.92388517025305,0.00345692245852475,0.0198015243092245
"AT1G68300",204.505903103409,1.5377351478222,0.479509682160111,3.20689071573061,0.00134177957932284,0.00882478107939254
"AT1G69790",184.069234354627,9.27624150922618,1.10489251206409,8.39560537150978,4.63499915657892e-17,1.84574555454451e-15
"AT1G64610",552.336688400559,4.72575065322147,0.393993478395488,11.9944895343618,3.79751077369924e-33,3.95649435793875e-31
"AT1G70990",21.5430650099696,6.99202488802005,1.84455042805814,3.79063905310571,0.00015026018181618,0.00132566418373182
"AT1G61120",124.650219326287,10.5100689238182,1.35468572353317,7.75830788000543,8.60700023192927e-15,2.78006107491315e-13
"AT1G28390",255.018804809562,2.53754991228586,0.480181458159047,5.28456455193938,1.26004113246476e-07,1.97996733625679e-06
"AT1G78850",3978.09308801153,4.47486176884127,0.256834458840426,17.423136245209,5.50738647857934e-68,1.60099724932302e-65
"AT1G76040",1029.59371321605,2.5584266360985,0.245529812933821,10.4200243771948,2.00901698025091e-25,1.40728008712997e-23
"AT1G02520",94.4909428278739,4.68283063987318,1.00567780746947,4.65639253953143,3.21798119806056e-06,4.16689146670915e-05
"AT1G75170",102.476256102334,3.03392804652927,0.705114652078711,4.30274429496694,1.68695503404392e-05,0.000191936527748167
"AT1G26410",35.7485163199589,8.71459442482963,1.75514857954353,4.96516051484147,6.86442714888814e-07,9.80943110506914e-06
"AT1G61360",553.637564561475,5.30421224237838,0.418642180574844,12.6700377756849,8.66726495224103e-37,9.88068204555477e-35
"AT1G21270",397.530684891568,1.10260902672812,0.361949943320788,3.04630252628857,0.00231674604412443,0.0139985574641754
"AT1G80610",210.888390012524,2.02773948465538,0.549911241657317,3.68739413026764,0.000226562304970411,0.00192859918169541
"AT1G31870",264.38119777134,1.57711910078056,0.393501021734097,4.0079161518576,6.12568593371911e-05,0.000604664482489693
"AT1G12420",428.936954765183,1.12831770811217,0.376627206555601,2.99584758740897,0.00273683188654097,0.0161871216565099
"AT1G67980",19.8492687043498,7.8595892351995,2.04363894724188,3.84587955020475,0.000120120764170566,0.00108782262132036
"AT1G65500",83.5739710138847,4.14095667326523,0.923360721673097,4.4846575948801,7.3031113196144e-06,8.97351566721058e-05
"AT1G03850",114.688308408408,3.46671353185745,0.802410835647443,4.32037228044191,1.5576619066462e-05,0.000179687427088116
"AT1G23540",33.8261375200041,5.78003373751602,1.43210153655584,4.03605023105893,5.43585827935672e-05,0.000543960069469535
